id,theme,categorie,difficulte,type,question,reponse,choix2,choix3,choix4,explication,indices,media_url,media_debut,media_duree,actif,utilisations,epoque,anecdote
Q0080,Sciences,Biologie,3,QCM,Dans quelle partie de la cellule se trouve l'essentiel de l'ADN ?,Le noyau,La membrane,Le cytoplasme,Le ribosome,,,,0,15,oui,0,,"Déroulé, l'ADN d'une seule cellule mesurerait environ 2 m. Tout l'ADN d'un corps humain mis bout à bout ferait des dizaines d'allers-retours Terre-Soleil."
Q0081,Sciences,Savants,3,QCM,Quel savant a découvert la pénicilline en 1928 ?,Alexander Fleming,Louis Pasteur,Robert Koch,Claude Bernard,Grâce à une moisissure qui avait contaminé une boîte de culture.,Découverte par hasard.,,0,15,oui,0,,Fleming était réputé pour son laboratoire en désordre : c'est une boîte oubliée pendant ses vacances qui a été contaminée par la moisissure.
Q0082,Sciences,Physique,3,QCM,Quelle particule porte une charge électrique négative ?,L'électron,Le proton,Le neutron,Le photon,,,,0,15,oui,0,,L'électron a été découvert en 1897 par J. J. Thomson. Son fils a reçu le prix Nobel pour avoir montré que l'électron se comporte aussi comme une onde.
Q0083,Sciences,Espace,4,QCM,Quel est l'élément chimique le plus abondant dans l'Univers ?,L'hydrogène,L'hélium,L'oxygène,Le carbone,Environ 74 % de la matière ordinaire.,,,0,15,oui,0,,"L'hydrogène de l'eau de notre corps a presque entièrement été formé dans les premières minutes de l'Univers, il y a 13,8 milliards d'années."
Q0084,Sciences,Espace,4,ESTIMATION,Combien de minutes met la lumière du Soleil pour atteindre la Terre ?,8,min,1,,Environ 8 minutes et 20 secondes.,,,0,15,oui,0,,"Quand on regarde le Soleil (à ne jamais faire à l'œil nu !), on le voit tel qu'il était il y a 8 minutes. Pour l'étoile la plus proche après lui, c'est plus de 4 ans."
Q0085,Sciences,Corps humain,4,QCM,Combien de chromosomes possède une cellule humaine (hors cellules sexuelles) ?,46,23,48,44,23 paires.,,,0,15,oui,0,,"La pomme de terre en a 48, le chien 78, et une petite fougère plus de 1 200 : le nombre de chromosomes n'a rien à voir avec la complexité."
Q0086,Sciences,Espace,4,VF,Vénus est la planète la plus chaude du système solaire.,Vrai,,,,"Environ 465 °C à cause de son effet de serre, alors que Mercure est plus proche du Soleil.",,,0,15,oui,0,,La pression au sol y est 90 fois celle de la Terre. Les sondes soviétiques Venera qui s'y sont posées n'ont survécu que de quelques minutes à 2 heures.
Q0087,Sciences,Biologie,4,ORDRE,Classez-les par taille.,Atome | Virus | Bactérie | Cellule humaine,Du plus petit au plus grand,,,,,,0,15,oui,0,,"Un virus est environ 100 fois plus petit qu'une bactérie. Certains virus géants, découverts en 2003, sont pourtant plus gros que de petites bactéries."
Q0088,Sciences,Physique,5,QCM,Quel est le métal qui conduit le mieux l'électricité ?,L'argent,Le cuivre,L'or,L'aluminium,Le cuivre est préféré dans les câbles car il est bien moins cher.,,,0,15,oui,0,,"On utilise de l'or pour certains contacts électroniques, non parce qu'il conduit mieux, mais parce qu'il ne s'oxyde pas."
Q0089,Sciences,Physique,5,ESTIMATION,"Quelle est la température du zéro absolu, en °C ?",-273,°C,2,,"Précisément −273,15 °C, soit 0 kelvin.",C'est un nombre négatif !,,0,15,oui,0,,"En laboratoire, on a approché le zéro absolu à quelques milliardièmes de degré près, mais on ne peut jamais l'atteindre exactement."
Q0090,Sciences,Espace,5,QCM,Combien de temps la Lune met-elle environ pour faire le tour de la Terre ?,Environ 27 jours,Environ 12 jours,Environ 60 jours,Environ 365 jours,"27,3 jours. Il y a 29,5 jours entre deux pleines lunes.",,,0,15,oui,0,,"La Lune nous montre toujours la même face. Elle s'éloigne de nous d'environ 3,8 cm par an, mesuré grâce à des miroirs laissés par les astronautes d'Apollo."
Q0091,Sciences,Physique,5,VF,Le verre est un liquide qui coule très lentement.,Faux,,,,C'est un mythe : le verre est un solide amorphe. Les vitraux anciens étaient irréguliers dès leur fabrication.,,,0,15,oui,0,,"Les verriers anciens posaient souvent le côté le plus épais des vitres en bas pour plus de stabilité, d'où la légende."
Q0092,Sciences,Espace,5,QCM,Quelle grande galaxie spirale est la plus proche de la Voie lactée ?,Andromède,Le Sombrero,Le Tourbillon,Le Grand Nuage de Magellan,"À environ 2,5 millions d'années-lumière.",,,0,15,oui,0,,"Andromède se rapproche de nous : les deux galaxies devraient entrer en collision dans quelques milliards d'années. Par nuit noire, on la voit à l'œil nu."
Q0093,Sciences,Inventions,5,ORDRE,Classez ces inventions par ordre d'apparition.,Imprimerie | Machine à vapeur | Téléphone | Internet,De la plus ancienne à la plus récente,,,"Vers 1450, XVIIIe siècle, 1876, fin du XXe siècle.",,,0,15,oui,0,,"Bell a déposé son brevet de téléphone quelques heures seulement avant un concurrent, Elisha Gray. Le premier message aurait été : « Monsieur Watson, venez ici, j'ai besoin de vous. »"
Q0094,Nature & Animaux,Mammifères,1,QCM,Quel est le plus grand animal du monde ?,La baleine bleue,L'éléphant d'Afrique,Le requin-baleine,La girafe,Jusqu'à 30 m et plus de 150 tonnes.,,,0,15,oui,0,,"Son cœur a la taille d'une petite voiture et sa langue pèse autant qu'un éléphant. C'est probablement le plus gros animal ayant jamais existé, dinosaures compris."
Q0095,Nature & Animaux,Petites bêtes,1,QCM,Combien de pattes a une araignée ?,8,6,10,12,Les insectes en ont 6. L'araignée est un arachnide.,,,0,15,oui,0,,"Les araignées n'ont pas de muscles pour déplier leurs pattes : elles les étendent en y envoyant du liquide sous pression, comme un vérin hydraulique."
Q0096,Nature & Animaux,Mammifères,1,VF,La baleine est un mammifère.,Vrai,,,,Elle respire de l'air et allaite ses petits.,,,0,15,oui,0,,Les ancêtres des baleines marchaient sur terre il y a environ 50 millions d'années. Leur plus proche parent actuel est… l'hippopotame.
Q0097,Nature & Animaux,Mammifères,1,QCM,Quel animal est surnommé « le roi des animaux » ?,Le lion,Le tigre,L'éléphant,Le gorille,,,,0,15,oui,0,,Le rugissement d'un lion s'entend jusqu'à 8 km. Il dort ou se repose jusqu'à 20 heures par jour.
Q0098,Nature & Animaux,Ferme,1,QCM,Comment s'appelle le petit de la vache ?,Le veau,Le poulain,L'agneau,Le chevreau,,,,0,15,oui,0,,"Une vache laitière produit en moyenne 25 à 30 litres de lait par jour. Les vaches ont des « meilleures amies » : séparées, elles montrent des signes de stress."
Q0099,Nature & Animaux,Mammifères,1,VF,La chauve-souris est un oiseau.,Faux,,,,"C'est un mammifère, le seul capable de vraiment voler.",,,0,15,oui,0,,"Il existe plus de 1 400 espèces de chauves-souris, soit environ un cinquième de toutes les espèces de mammifères."
Q0100,Nature & Animaux,Records,2,QCM,Quel est l'animal terrestre le plus rapide ?,Le guépard,Le lion,L'antilope,Le cheval,Plus de 100 km/h en pointe.,,,0,15,oui,0,,"Il passe de 0 à 100 km/h en environ 3 secondes, comme une voiture de sport. Mais il s'épuise en moins de 30 secondes et doit ensuite se reposer."
Q0101,Nature & Animaux,Mer,2,ESTIMATION,Combien de cœurs possède une pieuvre ?,3,cœurs,0,,"Deux pour les branchies, un pour le reste du corps. Son sang est bleu.",,,0,15,oui,0,,"Elle a aussi neuf « cerveaux » : un central et un petit dans chacun de ses huit bras, qui peuvent agir presque tout seuls."
Q0102,Nature & Animaux,Mammifères,2,QCM,De quoi se nourrit principalement le panda géant ?,De bambou,De poissons,De fruits,D'insectes,Il en mange jusqu'à 12 heures par jour.,,,0,15,oui,0,,Il mange 12 à 38 kg de bambou par jour. Son système digestif est pourtant celui d'un carnivore : il n'en digère qu'une petite partie.
Q0103,Nature & Animaux,Mer,2,VF,Le dauphin respire avec des branchies.,Faux,,,,C'est un mammifère : il respire par un évent au sommet de la tête.,,,0,15,oui,0,,Les dauphins s'appellent par des sifflements propres à chacun : de véritables « prénoms ».
Q0104,Nature & Animaux,Plantes,2,QCM,Quel arbre produit les glands ?,Le chêne,Le hêtre,Le châtaignier,Le noisetier,,,,0,15,oui,0,,Un chêne ne produit ses premiers glands que vers 20 à 50 ans. Les geais en enterrent des milliers pour l'hiver et en oublient beaucoup : ils plantent ainsi des forêts.
Q0105,Nature & Animaux,Vocabulaire,2,QCM,Comment appelle-t-on un animal qui mange de tout ?,Omnivore,Herbivore,Carnivore,Insectivore,,,,0,15,oui,0,,"L'ours brun, le cochon, le raton laveur et… l'humain sont omnivores."
Q0106,Nature & Animaux,Oiseaux,3,QCM,Quel est le plus grand oiseau du monde ?,L'autruche,L'émeu,Le condor,L'albatros,"Jusqu'à 2,7 m. Elle ne vole pas.",,,0,15,oui,0,,"Son œil est plus gros que son cerveau. Contrairement à la légende, elle ne met jamais la tête dans le sable."
Q0107,Nature & Animaux,Mammifères,3,ESTIMATION,Combien de mois dure la gestation d'une éléphante ?,22,mois,2,,"Près de deux ans, un record chez les mammifères terrestres.",,,0,15,oui,0,,"À la naissance, l'éléphanteau pèse environ 100 kg et tient debout au bout de quelques minutes."
Q0108,Nature & Animaux,Petites bêtes,3,VF,Une abeille ouvrière meurt généralement après avoir piqué un humain.,Vrai,,,,Son dard barbelé reste accroché dans la peau et s'arrache avec une partie de son abdomen.,,,0,15,oui,0,,"Contre un autre insecte, elle peut piquer sans mourir : son dard ne reste coincé que dans la peau élastique des mammifères."
Q0109,Nature & Animaux,Reptiles,3,QCM,Quel reptile change de couleur et bouge ses yeux indépendamment l'un de l'autre ?,Le caméléon,Le gecko,L'iguane,Le lézard vert,,,,0,15,oui,0,,"Il change de couleur surtout selon son humeur et la température, pas pour se camoufler. Sa langue peut être plus longue que son corps."
Q0110,Nature & Animaux,Mammifères,3,ORDRE,Classez ces animaux selon leur poids.,Éléphant d'Afrique | Girafe | Lion | Renard,Du plus lourd au plus léger,,,,,,0,15,oui,0,,"Le renard roux vit aujourd'hui dans de nombreuses villes, dont Londres, où l'on en compte plusieurs milliers."
Q0111,Nature & Animaux,Mer,3,QCM,Quel est le plus grand récif corallien du monde ?,La Grande Barrière de corail,Le récif du Belize,Le lagon de Nouvelle-Calédonie,Les récifs de la mer Rouge,Plus de 2 300 km au large de l'Australie.,,,0,15,oui,0,,Il est composé d'environ 3 000 récifs et 900 îles. Des épisodes de blanchiment liés au réchauffement de l'eau le menacent sérieusement.
Q0112,Nature & Animaux,Ferme,4,QCM,Combien de compartiments compte l'estomac d'une vache ?,4,2,1,3,"Panse, bonnet, feuillet et caillette.",,,0,15,oui,0,,Elle mâche sa nourriture plusieurs fois en la faisant remonter : c'est la rumination. Une vache passe environ 8 heures par jour à ruminer.
Q0113,Nature & Animaux,Mammifères,4,QCM,Quel est le plus grand félin du monde ?,Le tigre,Le lion,Le jaguar,Le léopard,Le tigre de Sibérie peut dépasser 3 m de long.,,,0,15,oui,0,,"Chaque tigre a des rayures uniques, comme une empreinte digitale. Sa peau aussi est rayée sous la fourrure."
Q0114,Nature & Animaux,Records,4,ESTIMATION,"Quelle est la vitesse de pointe d'un guépard, en km/h ?",110,km/h,15,,"Entre 100 et 120 km/h selon les mesures, sur de courtes distances.",,,0,15,oui,0,,"Ses griffes ne sont pas rétractables, comme des crampons de sprinter. Il est le seul grand félin qui ne peut pas rugir : il miaule et ronronne."
Q0115,Nature & Animaux,Mer,4,VF,Le requin est un poisson.,Vrai,,,,Un poisson cartilagineux : il n'a pas d'os.,,,0,15,oui,0,,Les requins existent depuis environ 400 millions d'années : ils sont plus anciens que les arbres. Ils renouvellent leurs dents en permanence.
Q0116,Nature & Animaux,Plantes,4,QCM,Quelle espèce d'arbre détient le record de hauteur ?,Le séquoia à feuilles d'if,Le baobab,L'eucalyptus,Le cèdre du Liban,"Hyperion, en Californie, mesure environ 116 m.",,,0,15,oui,0,,"L'emplacement d'Hyperion est gardé secret pour le protéger ; le parc national inflige une lourde amende à ceux qui s'en approchent hors des sentiers."
Q0117,Nature & Animaux,Mammifères,4,QCM,Quel mammifère pond des œufs ?,L'ornithorynque,Le koala,Le paresseux,Le tatou,"Comme l'échidné, c'est un monotrème.",,,0,15,oui,0,,"Quand les premiers spécimens sont arrivés en Europe, les savants ont cru à une farce : on aurait cousu un bec de canard sur un corps de castor ! Le mâle a un aiguillon venimeux."
Q0118,Nature & Animaux,Mammifères,5,ESTIMATION,Combien de mois dure la gestation d'une girafe ?,15,mois,1,,Environ 15 mois. Le girafon tombe de 2 m de haut à la naissance.,,,0,15,oui,0,,"Une girafe ne dort que 30 minutes à 2 heures par jour, souvent par petites siestes de quelques minutes."
Q0119,Nature & Animaux,Vocabulaire,5,QCM,Comment s'appelle la femelle du sanglier ?,La laie,La hase,La biche,La chevrette,La hase est la femelle du lièvre.,,,0,15,oui,0,,"Ses petits s'appellent les marcassins, reconnaissables à leur pelage rayé. Le sanglier est l'ancêtre du cochon domestique."
Q0120,Nature & Animaux,Mammifères,5,VF,Le koala est un ours.,Faux,,,,"C'est un marsupial, comme le kangourou.",,,0,15,oui,0,,Le nom viendrait d'un mot aborigène signifiant « qui ne boit pas » : il tire l'essentiel de son eau des feuilles d'eucalyptus.
Q0121,Nature & Animaux,Petites bêtes,5,QCM,Combien d'yeux possède une abeille ?,5,2,4,8,Deux grands yeux composés et trois petits ocelles sur le dessus de la tête.,,,0,15,oui,0,,Les abeilles voient les ultraviolets : beaucoup de fleurs ont des motifs invisibles pour nous qui les guident vers le nectar.
Q0122,Nature & Animaux,Records,5,ORDRE,Classez ces animaux selon leur vitesse de pointe.,Faucon pèlerin (en piqué) | Guépard | Cheval | Humain,Du plus rapide au plus lent,,,"Plus de 300 km/h, environ 110, environ 70, environ 44 km/h.",,,0,15,oui,0,,"En piqué, le faucon pèlerin dépasse 300 km/h. Une paupière transparente protège ses yeux pendant la descente."
Q0123,Nature & Animaux,Oiseaux,5,QCM,Quel animal actuel pond les plus gros œufs ?,L'autruche,L'émeu,Le crocodile du Nil,Le python,"Environ 1,5 kg, soit l'équivalent de 24 œufs de poule.",,,0,15,oui,0,,Sa coquille est si solide qu'un adulte peut monter dessus sans la casser. Il faut plus d'une heure pour le cuire dur !
Q0124,Cinéma,Films,1,QCM,Dans quelle saga trouve-t-on le capitaine Jack Sparrow ?,Pirates des Caraïbes,Indiana Jones,Hook,Le Seigneur des anneaux,Joué par Johnny Depp depuis 2003.,,,0,15,oui,0,Années 2000,"Johnny Depp s'est inspiré de Keith Richards, le guitariste des Rolling Stones, qui a ensuite joué le père de Jack Sparrow. Les patrons de Disney trouvaient au début qu'il avait l'air ivre."
Q0125,Cinéma,Acteurs,1,QCM,Quel acteur joue Jack dans « Titanic » (1997) ?,Leonardo DiCaprio,Brad Pitt,Tom Cruise,Matt Damon,Face à Kate Winslet.,,,0,15,oui,0,Années 90,Le dessin de Rose nue a été fait par James Cameron lui-même : c'est sa main qu'on voit à l'écran. La porte flottante de la fin a été vendue aux enchères plus de 700 000 dollars en 2024.
Q0126,Cinéma,Films,1,VF,« Le Roi lion » est un film des studios Disney.,Vrai,,,,"Sorti en 1994, avec une nouvelle version en 2019.",,,0,15,oui,0,Années 90,"Les animateurs ont étudié de vrais lions amenés dans les studios. En France, c'est Jean Reno qui double Mufasa."
Q0127,Cinéma,Répliques,1,QCM,Quel personnage de Star Wars révèle à Luke : « Je suis ton père » ?,Dark Vador,Yoda,Obi-Wan Kenobi,L'Empereur,Dans « L'Empire contre-attaque » (1980).,,,0,15,oui,0,Années 80,"Pour éviter les fuites, le texte du tournage disait « C'est Obi-Wan qui a tué ton père ». Mark Hamill n'a appris la vraie réplique que juste avant la prise."
Q0128,Cinéma,Films,1,QCM,Quel animal est Nemo ?,Un poisson-clown,Un poisson-chirurgien,Une tortue,Un hippocampe,"Dory, elle, est un poisson-chirurgien bleu.",,,0,15,oui,0,,"Les poissons-clowns naissent tous mâles ; quand la femelle d'un couple meurt, le mâle devient femelle. Dans la vraie vie, le père de Nemo… serait donc devenu sa mère."
Q0129,Cinéma,Répliques,1,QCM,Quel personnage de « Toy Story » lance « Vers l'infini et au-delà ! » ?,Buzz l'Éclair,Woody,Rex,Monsieur Patate,,,,0,15,oui,0,,"Buzz devait s'appeler « Lunar Larry ». Son nom rend hommage à Buzz Aldrin, deuxième homme sur la Lune. Une vraie figurine de Buzz est allée dans l'espace en 2008."
Q0130,Cinéma,Films,2,QCM,Comment s'appelle l'école de sorcellerie d'Harry Potter ?,Poudlard,Beauxbâtons,Durmstrang,Ilvermorny,Hogwarts en version originale.,,,0,15,oui,0,,"J. K. Rowling a imaginé Harry Potter en 1990, dans un train entre Manchester et Londres. Le premier tome a été refusé par une douzaine d'éditeurs."
